2.6942555887814605,25.191370911621437,13
3.3594432683641493,32.585139318885446,9
4.1106330459170115,37.34472049689441,9
5.401033276748031,33.71024734982332,12
5.922923216379441,32.78816199376947,13
8.900246986986676,53.78514780100937,12
10.452909234884697,58.35597826086957,13
13.996800393671737,57.99256505576208,14
16.0100544341905,59.528362014021674,11
20.735174376889212,58.89212827988338,12
25.22173521790056,65.27677929547089,11
25.15175681435229,58.15899581589959,11
24.77514156218453,58.470290771175726,11
27.269353793041297,68.71508379888269,10
27.186153831554744,71.7948717948718,10
30.32458434083006,66.33399866932801,11
29.891386743022423,70.12362637362637,11
33.66244215661783,72.5137039937353,10
38.284466695309554,72.73324572930355,11
37.74194600531651,68.57562408223201,10
40.8595750718521,76.04828462515883,10
42.56666389235284,77.86259541984732,10
44.55080990201757,85.21798365122616,11
44.60012466844855,76.332899869961,10
45.313643871949324,80.09079118028535,10
44.01542945398754,71.84401850627891,10
48.30381262135219,83.73655913978494,10
46.81444299209645,77.16363636363637,10
47.366809776993605,82.88409703504043,11
46.13747453088467,80.07471980074719,10
46.08234283013605,75.37688442211056,10
47.93744281422656,76.346284935242,9
46.23076887762603,74.73831123517097,11
49.222059676733686,86.19808306709265,10
48.08281205629268,76.65764546684709,10
47.69484570737154,84.01826484018264,10
49.16323756106034,76.74722403657739,10
46.712654000977146,83.97988505747126,10
44.74638567997632,79.26267281105991,10
47.289759713782196,76.90417690417691,10
50.18904107609581,84.67317806160781,10
49.19079006692505,81.14754098360656,10
49.34947453824489,87.39101274312542,10
47.684088352131056,82.58258258258259,10
46.90713337021235,79.91913746630728,10
48.146972228279985,76.85892981236971,11
49.07659051756768,82.57817485641354,10
47.51127022337111,82.16393442622952,9
48.697835998140626,83.66800535475234,11
48.955253621632146,84.42838370565046,10
49.14665624589179,79.6906523201076,10
48.91811244800465,71.94950911640954,10
47.91131034055109,80.20304568527918,10
49.80335844377559,80.02636783124588,10
48.46614978076681,84.63100880162492,10
49.28618557804184,81.80685358255452,10
48.32680517731232,83.38762214983714,10
44.933758621161076,82.92011019283747,11
46.151742577877734,85.79369981470043,10
47.72856210683235,83.35526315789473,10
49.03664213656012,79.78509066487575,10
49.13008852711036,86.5017667844523,10
