4.939406774636732,14.606496620885109,9
6.170380007207998,15.843283582089551,7
6.207117378186353,16.682745825602968,7
6.734535391099802,21.669902912621357,7
6.945771142657627,27.89529751940344,7
7.010616695035792,21.30127515747427,6
6.984406285220392,15.17283572958091,6
7.1089204140266595,16.173274376077345,6
7.817006397928331,22.760731725092924,7
7.93772002715145,20.17913593256059,6
7.598611391504149,16.31248582016184,7
8.121444148894575,20.738001694784685,7
8.033897453613502,27.340300264939653,7
8.176723569319146,27.292189576258675,6
7.5757505080588325,25.899713898509262,7
7.814867542913865,27.988105599071655,7
8.396466171868859,21.283987915407852,7
8.872221307851067,25.518943242850924,7
8.89543156355875,23.33730464643633,6
8.71832283622481,22.583532219570408,6
8.573107846323534,24.075494859597974,6
8.545448116848574,20.170392485254496,6
8.549584463930271,27.06889840404827,6
8.418015403522032,24.14417131654351,6
8.736404307038926,22.870287919263877,6
8.767514507696871,20.3359375,6
8.646023510292737,18.73727087576375,6
9.001256160974915,21.620179850632525,6
9.658491660999308,22.369129064493812,6
8.668750929920742,22.09428971526373,6
8.530497930722012,25.086755349913243,6
8.82825939543441,24.043715846994534,6
9.344220027150067,28.287102335057202,6
9.948455261017337,32.04930662557781,6
8.184811582134012,32.5653798256538,6
8.720604672087399,33.610571317528176,6
8.885017055293623,30.090658257784785,6
9.073750078200034,27.1890791160721,6
8.693133410512253,30.75423133920911,6
8.81602013839449,30.88100336494341,6
9.01081881884684,34.94944852941176,6
9.046375593684838,32.67130089374379,6
9.19329790081247,33.1524267328268,6
8.567604640349563,31.095025411982135,6
9.028091066757845,34.749920861031974,6
8.362803732027423,37.17570531729824,6
8.932465295955575,35.98287985325588,6
10.399736114839655,33.87786259541985,7
10.73988188396422,33.874550049781725,6
10.769804610507347,32.69622434591884,7
10.26144625707092,34.80861244019139,7
11.046530416806037,37.164248224760726,7
11.021236151891506,32.096648480124706,7
9.286539049182991,37.44050766790058,7
10.412363327177012,36.24324530025116,7
10.123987485373654,33.59412422161903,7
9.515064525342646,33.700714063955296,7
9.309861669054346,35.613096175035416,6
10.720552324032896,36.97813121272366,6
10.472994176010484,36.69598470363289,7
9.465246202836102,37.810678122123356,7
9.131358163449374,37.38353444325646,6
8.286925045111452,32.98425196850393,6
9.148338845060925,39.94146642020949,6
9.744560906066425,32.821482602118,6
9.731332329907538,27.898853367757614,6
10.573026655643657,29.14179104477612,6
9.667614838124063,35.54112227173174,6
9.947462468129872,32.93487541721649,7
10.21026156996178,38.57816972228669,7
9.610916973803251,32.7333907191486,6
10.220556270038266,34.68390351568658,6
9.642047000254758,33.16812809759817,6
