4.966190295264627,10.97689075630252,10
6.292622058252051,15.778816199376946,7
7.372990339264832,15.455674584691817,7
7.485033970494154,14.033009555397616,7
8.475605874733972,19.635416666666668,7
9.661702560964523,24.265749943950375,7
10.163838383611605,20.702374548528393,6
11.532293138395653,19.883712034274346,7
12.013917425424301,27.503071253071255,6
11.607511645417318,21.96474699893633,6
11.163909504122344,25.101979150929143,6
12.105485704128787,22.27007074746232,7
12.974455945257155,26.598016781083146,7
12.843286805277433,25.477899508877975,6
12.856370741454286,26.246444078454857,6
13.471174473683488,25.883379380543843,7
13.1197983290342,23.778000153952735,6
12.217219404059431,24.28733459357278,7
13.09868143136982,25.309101742886934,6
13.090362996371116,30.40018364067641,6
12.333122251822001,25.211399937362984,6
12.66952984864468,27.553930530164532,6
13.275521793842106,23.75819703022537,6
12.355792357199164,33.2413158500115,6
12.451633689712908,26.65724276467525,6
13.133580793520002,34.60084339101353,6
14.182274361300596,26.509285016164196,6
12.537525537216716,26.59728025526096,6
13.63325201179511,29.203952999766553,6
14.736303528411243,28.673573617393842,6
14.841711928927356,30.558814901730713,6
15.66261402868661,31.009816604520203,6
14.327229998203837,29.435867417867854,6
13.89179747448821,29.231234409252398,6
15.238351946103672,28.436054320250708,6
15.265174601013673,30.911786508524834,6
14.840042272948127,30.997120775875132,6
14.979010916697996,29.92073486924958,6
15.389795638690485,32.18782402607021,6
14.280286793191069,30.72720277029627,6
15.004185641782762,30.268992018918123,6
15.086914068262125,30.58216654384672,6
15.232003424488184,29.709162145871005,6
13.479262449587518,29.988132324580924,6
15.050525106811522,33.185671732987096,6
14.280326853852706,29.01475196820301,6
15.963451438874309,33.78007919585745,6
16.989625656031457,31.925192519251926,6
15.954859483757232,33.59674870173854,6
14.709190344862042,28.540993241257713,6
15.962691425592828,31.33556434438698,6
15.46940600674611,32.3642266824085,6
16.952264025696255,33.65988632964403,6
15.574296040719297,31.773700305810397,6
14.837780345728568,33.10400946885634,6
15.930726958151167,33.46186473355441,6
15.26513908125265,36.260666012232875,6
18.028398271116192,33.93665158371041,6
16.80128245430749,41.209167745374245,6
17.8920405900048,36.77624931996581,6
16.913852138426734,31.796744256808157,6
18.355839804827422,37.40659672428108,6
17.20739854979269,32.529502308876346,6
18.023413872556606,34.92201668480232,6
17.200673367588944,36.030664395229984,6
16.80205242598836,32.91009174311927,6
16.317485957080557,31.89131754705525,6
16.949415276897806,33.3013648100332,6
16.15079193216859,33.465317495233904,6
16.510342442887065,35.0407450523865,6
18.967966008037962,34.80251015134736,6
17.29997583667518,33.64195188586173,6
19.067254691372913,35.145528577891724,6
18.80640949322219,37.2001810227787,6
17.30217177444208,33.97879546458548,6
18.986818542126706,35.2795311091073,6
18.90492999103254,34.7673725022368,6
18.311259317451984,35.41017653167186,6
17.323462022890816,37.94736842105263,6
16.770314539904994,35.04725897920605,6
16.849425382258506,36.56033905866607,6
17.648683878882355,36.478917068616774,7
16.24496368877682,35.471866626972314,6
17.06541169044816,33.007624546598564,6
17.09605990176508,34.010621103671205,6
18.822115753411094,36.76054239308598,6
17.778629500447142,37.81242834212337,6
16.511750887170784,31.27343632818359,6
17.586245763214993,35.29059316956261,6
15.81593452898353,35.64072783584979,6
16.3502450919175,34.78981467530511,6
16.265704431042277,33.46523898199876,6
16.39450848715665,34.90152359717577,6
17.816618257216142,36.771983250856486,6
